gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3962307319	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	fl39-vf43-mv23-pe19-nn81-kl76	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.572	-27.39	50.0						2017-08-19	19	8	2017	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.319Z		
3962307318	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	if46-ae37-ea67-rf83-jd26-on60	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.299	-27.215	50.0						2013-06-23	23	6	2013	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.312Z		
3962307317	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	kr51-cu86-le48-ke34-sd56-wx46	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.405	-31.108	50.0						2010-08-24	24	8	2010	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.302Z		
3962307316	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ka96-mh52-pi52-ow69-ba99-bb23	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.531	-28.624	50.0						2020-07-23	23	7	2020	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.306Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307315	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	wi13-tq85-mh44-ga56-kr56-pq94	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.603	-27.33	50.0						2019-08-23	23	8	2019	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.297Z		
3962307314	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ua15-jq77-to13-ok60-zw11-ny35	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.718	-28.856	50.0						2018-03-27	27	3	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.291Z		
3962307313	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	rr34-rl24-jn75-xq92-nm46-xu31	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.961	-24.385	50.0						2008-08-20	20	8	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.287Z		
3962307312	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	hi47-sv18-um35-lg69-br24-mk83	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.504	-28.588	50.0						2018-01-17	17	1	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.281Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307311	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	aw63-rk68-uu59-os58-hk54-tk56	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.089	-22.798	50.0						2008-08-17	17	8	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.277Z		
3962307307	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	hj39-fq43-ka90-nk41-zl84-is34	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	37.571	-28.0	50.0						2016-01-17	17	1	2016	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.275Z		
3962307306	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ta85-ct45-fx40-wk12-qu85-cz19	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.5	-25.85	50.0						2010-07-17	17	7	2010	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.273Z		
3962307305	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	ta27-rg14-jt83-vp91-sz84-hx15	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.254	-28.318	50.0						2008-08-28	28	8	2008	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.269Z		
3962307304	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	fr64-zp34-yc65-vl85-ts21-ap78	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.625	-27.208	50.0						2019-06-23	23	6	2019	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.262Z		CONTINENT_DERIVED_FROM_COORDINATES
3962307303	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	dn63-tw20-ln97-pq41-wh39-xz36	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.921	-27.874	50.0						1996-02-15	15	2	1996	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.252Z		
3962307302	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	lu78-mw24-kw24-po33-ik57-ek64	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.236	-23.018	50.0						2018-01-23	23	1	2018	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.250Z		
3962307301	e9c133ef-aefa-456e-9fe6-61d1f7e5c170	nl78-qj27-nv60-al92-wc55-ul80	Animalia	Chordata	Testudines		Cheloniidae	Caretta	Caretta caretta		SPECIES	Caretta caretta (Linnaeus, 1758)	Caretta caretta (Linnaeus, 1758)	(Linnaeus, 1758)	PT			PRESENT		0a80feca-b411-428a-a34e-c5c2fa07cdba	38.754	-27.437	50.0						2009-06-15	15	6	2009	8894817	8894817	HUMAN_OBSERVATION							CC_BY_4_0				Native	2024-01-25T01:38:34.244Z		
